"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1975-09","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","961.43","","","t","2"
"1975-09","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","1018.70","","","t","2"
"1975-09","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","862.02","","","t","2"
"1975-09","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","4.88","","","t","2"
"1975-09","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","8.04","","","t","2"
"1975-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","930.93","","","","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","949.81","","","t","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","932.66","","","t","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","957.42","","","t","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","893.21","","","t","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","881.72","","","t","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","970.89","","","t","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","783.97","","","t","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","5.14","","","t","2"
"1975-10","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","7.67","","","t","2"
"1975-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","980.81","","","","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","1029.31","","","t","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","974.96","","","t","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","985.00","","","t","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","909.37","","","t","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","971.97","","","t","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","1002.02","","","t","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","682.70","","","t","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","4.84","","","t","2"
"1975-11","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","8.67","","","t","2"
"1975-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","953.54","","","","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","978.89","","","t","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","954.26","","","t","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","965.10","","","t","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","899.71","","","t","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","956.83","","","t","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","958.93","","","t","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","752.59","","","t","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","4.93","","","t","2"
"1975-12","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","8.21","","","t","2"
"1976-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","1039.49","","","","2"
"1976-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","955.10","","","","2"
"1976-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","1039.43","","","","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","1071.80","","","t","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","1091.00","","","t","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","1026.88","","","t","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","1095.21","","","t","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","1011.44","","","t","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","982.06","","","t","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","764.17","","","t","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","4.51","","","t","2"
"1976-01","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","8.94","","","t","2"
"1976-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","1096.52","","","","2"
"1976-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","1041.17","","","","2"
"1976-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","1074.38","","","","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","1099.70","","","t","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","1141.39","","","t","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","1025.50","","","t","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","1170.72","","","t","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","1067.29","","","t","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","1005.92","","","t","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","883.88","","","t","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","4.34","","","t","2"
"1976-02","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","9.43","","","t","2"
"1976-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","1076.65","","","","2"
"1976-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","1052.06","","","","2"
"1976-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","1054.09","","","","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","1091.92","","","t","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, metals and minerals, closing quotations","Index, 2000=1000","176","units ","0","v122622","1.5","1184.18","","","t","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, utilities, closing quotations","Index, 2000=1000","176","units ","0","v122623","1.6","1000.67","","","t","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, paper and forest products, closing quotations","Index, 2000=1000","176","units ","0","v122624","1.7","1140.89","","","t","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, merchandising, closing quotations","Index, 2000=1000","176","units ","0","v122625","1.8","998.87","","","t","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, financial services, closing quotations","Index, 2000=1000","176","units ","0","v122626","1.9","938.61","","","t","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, gold and silver, closing quotations","Index, 2000=1000","176","units ","0","v122627","1.10","825.51","","","t","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, stock dividend yields (composite), closing quotations","Percent","239","units ","0","v122628","1.11","4.36","","","t","2"
"1976-03","Canada","2016A000011124","Toronto Stock Exchange, price earnings ratio, closing quotations","Ratio","270","units ","0","v122629","1.12","9.10","","","t","2"
"1976-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, high","Index, 2000=1000","176","units ","0","v122618","1.1","1077.52","","","","2"
"1976-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, low","Index, 2000=1000","176","units ","0","v122619","1.2","1049.68","","","","2"
"1976-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Composite Index, close","Index, 2000=1000","176","units ","0","v122620","1.3","1075.02","","","","2"
"1976-04","Canada","2016A000011124","Toronto Stock Exchange, oil and gas, closing quotations","Index, 2000=1000","176","units ","0","v122621","1.4","1118.05","","","t","2"
